order_id,customer_id,order_date,Amount
5656,6506,23-02-2025,3488.45
5657,5288,2025-05-24,2615.44
5658,7310,04/01/2025,611.54
5659,9221,11/17/2025,4389.28
5660,7309,23-03-2025,6651.16
5661,8131, 08-07-2025 ,6752.62
5662,4736,03/10/2025,3916.22
5663,9789,2025-10-19,8447.14
5664,9413, 11/09/2025 ,324.97
5665,9425,24-02-2025,1427.66
5666,8843,10/16/2025,6159.42
5667,2576,2025-08-01,8594.53
5668,9787,01/28/2025,8575.24
5669, 9786 ,06-08-2025,9447.67
5670,7028,02-12-2024,3907.79
5671,9354,06/17/2025,8177.74
5672,9742, 08/24/2025 ,9219.38
5673,3018, 2025-10-03 ,8854.28
5674,4405,30-08-2025,7748.18
5675,7393,02/18/2025,4755.25
5676,6966,2025-05-30,9141.85
5677,7450,08-06-2025,8172.13
5678,5410,26-11-2025,7513.92
5679,2519,11/08/2025,6514.79
5680,4125,01-08-2025,3056.14
5681,4761,10/30/2025,7640.55
5682,6581,26-09-2025,509.72
5683, 6578 , 04/19/2025 ,1438.42
4065,1855,19-03-2025,4613.11
5685,7452,2024-12-05,6457.79
5686,5285,2025-02-14,5507.72
5687,1696,2025-11-25,3473.44
5688,9668, 19-12-2024 ,8401.42
5689,1242,21-11-2025,6371.71
5690, 2648 ,2025-05-12,5913.92
5691,,02/22/2025,4507.02
5692,,03-11-2025,1192.79
5693,5869,2024-12-20,9453.65
5694,2826,24-04-2025,8497.67
5695,3844,04/16/2025,2283.78
5696, 9999 ,07/05/2025,7937.98
5697,8325,25-04-2025,3036.15
5698,5306,08/25/2025,8051.01
5699,5049,2025-06-27,2696.7
5700,2280,01/13/2025,946.28
5701,8605,2025-09-15,8552.44
5702,8591,02/14/2025,2246.27
5000,6857,2025-11-18,9798.02
5704,8494,22-11-2025,512.58
5705,6741,01/10/2025,9723.97
5706,5863,06-02-2025,9332.67
5707,1683,19-10-2025,9855.94
5708,1917,2025-03-04,4381.42
5709,2833,2025-09-10,7135.36
5710,3943,2025-05-10,1846.71
5711,7892, 06/20/2025 ,6619.24
5712,6023,05-01-2025,7391.89
5713, 2247 ,04/23/2025,5327.38
5714,2250,30-03-2025,8128.47
5715, 8053 ,10/29/2025,7950.85
5716,8187,02/04/2025,3320.66
5717,,09/20/2025,3321.53
5718,7226,06/08/2025,9012.67
5719,7585,20-12-2024,1613.47
5720,1431,04/12/2025,6218.45
5721,5239,2024-12-24,8377.95
5722,9816,01/29/2025,6860.72
5723,3814,2025-06-13,9207.26
5724, 7794 ,01/21/2025,958.73
5725,7330,08/19/2025,1899.63
5726,2036,11-06-2025,2240.49
5727,6199,09/04/2025,9850.38
5728,7503,2025-03-23,3588.73
5729,3960,2025-10-30,2563.81
5730,5881,20-09-2025,4907.01
5731,1984,12/11/2024,328.71
5732,3817,05-04-2025,2744.47
5733,1544,01/21/2025,3529.38
5734,4550,2025-10-14,5005.21
5735,7111,05/07/2025,2000.46
5736,3473,04/16/2025,9946.52
,7373,19-05-2025,3737.25
5738,8644,09/04/2025,9296.63
5739,6346, 05/17/2025 ,8335.18
5740,6214,2025-08-30,6643.68
5741,6490,09/14/2025,5361.69
5742, 6274 ,2025-11-07,112.82
5743, 4280 , 14-10-2025 ,2319.07
5744,3227, 2025-11-04 ,7161.67
5745,1563,2025-01-22,3583.3
5746,5581,03/25/2025,N/A
5747, 2598 ,20-03-2025,8692.86
5748,9372,16-08-2025,5515.94
5749,5876,07/16/2025,N/A
5750,3263,17-08-2025,1608.89
3990, 6476 ,2025-03-06,3853.92
5752,7282,06/15/2025,4147.5
5753,1437,19-08-2025,694.98
5754,8558,2025-03-08,7085.95
5755,9754,07/28/2025,7677.81
5756,9265,2025-04-18,2399.19
5757,6929,2025-05-25,3847.73
5758,8117,28-09-2025,2003.24
5759,1181,09/12/2025,1276.63
5760, 4560 ,08/30/2025,5666.78
5761,3371,02/14/2025,2826.44
5762,2109,07/10/2025,4029.76
,8413,01/26/2025,9158.29
5764,9785, 12/29/2024 ,6691.33
5765,2991,14-01-2025,3209.51
703,3152,2025-08-03,3811.01
5767,4003,23-07-2025,2102.56
5768,5941,09-08-2025,N/A
5769,1008,2025-02-13,2388.96
5770,1438,13-05-2025,8265.85
5771,2424,2025-04-14,1588.47
5772,4985,2025-01-05,1511.79
5773,2264,01/03/2025,N/A
5774, 1002 ,2025-01-29,7463.31
5775,9593,2024-12-04,8094.34
5776,7677,03/05/2025,6073.67
5187,1259, 01/02/2025 ,311.19
5778,4796,09/19/2025,5179.51
5779,8944,12/26/2024,7617.27
5780,2081,14-05-2025,9219.48
5781,5556,2025-11-01,1320.12
5782, 7503 ,2025-03-06,8621.46
5783,8245,26-05-2025,4489.88
5784,7687,19-06-2025,2706.1
5785,5073,09/24/2025,642.0
5786,7432,08/09/2025,5593.31
5787,3308,01-12-2024,707.01
5788,6540,2025-08-21,5173.71
5789,6090,08-03-2025,4311.43
5790, 3054 ,07/06/2025,7877.7
5791,9483,2025-05-11,6486.79
5792,1762,03/08/2025,3352.57
5793,3204,10-03-2025,N/A
5794,5292,07-07-2025,1315.52
5795,5270,08/27/2025,7289.47
5796,8000,02-07-2025,6874.37
5797, 8045 ,2024-12-30,4410.99
5798,6049,2024-12-12,4794.52
5799,4706,01/04/2025,7618.62
5800,5262,02/21/2025,4612.95
5801, 8997 ,2025-11-18,1190.23
5802,5450,2025-05-25,3931.23
5803,1905,09/24/2025,7656.94
5804,9589, 08/29/2025 ,9217.79
5805, 6227 ,26-08-2025,8209.09
5806,5510,2025-08-04,172.27
5807,3024,2025-10-16,3872.74
5808,5842,27-02-2025,3615.69
5809,1855,08-04-2025,7221.18
5810,3023,07-09-2025,6309.56
5811,1283,2025-06-13,5841.0
5812,3934,2025-07-21,3687.55
5813,1288,05-11-2025,N/A
5814,6786,2025-06-02,9204.44
5815,9758,14-02-2025,6432.58
5816,3130,02/05/2025,9308.43
2528,8451,2024-11-29,2557.37
5818,7130,2025-01-28,6548.82
1404,1405, 03/15/2025 ,7786.27
5820,1211,2025-02-23,2273.64
5821,7505,08/31/2025,9533.67
5822,2279,19-12-2024,1331.08
5823,1087,11-05-2025,7070.83
5824,8267,2025-09-27,5538.99
5825,7370,03/27/2025,5801.25
5826,9037,07/04/2025,8494.57
5827,5841,31-12-2024,9868.38
5828,5692,27-04-2025,5469.29
5829,6772, 07/12/2025 ,2275.28
5830,1887,2025-05-19,8517.15
5831,2668,12/16/2024,8593.7
5832,9575,01/13/2025,6712.1
5833,9848,19-08-2025,8957.71
5834,8802,02-10-2025,178.58
5835,1689,28-12-2024,4395.81
5836,2549,11-02-2025,4182.81
5837,1241,08/04/2025,8479.59
5838,4809,06/09/2025,1153.58
5839,9113,01/23/2025,6986.93
5840,7778,04/19/2025,2472.01
5841,3395,2025-07-15,9916.35
5842,8202,2025-01-19,4133.4
5843,8100,11/17/2025,3204.18
5844,,12/11/2024,3861.78
5845,,2024-12-25,N/A
5846,, 02/01/2025 ,224.99
5847,6732,07/21/2025,N/A
5848,6220,2025-08-24,5950.38
5849, 2314 ,2025-05-04,8136.07
5850,4465,12/26/2024,9394.46
5851,8560,02/20/2025,1763.09
5852,8650, 06-08-2025 ,6231.84
5853, 2691 ,01/24/2025,5095.82
5854,1915,2025-07-25,6122.03
5855,8987,2025-10-27,8060.45
5856,2919,04/16/2025,8685.26
5857,6644,11-06-2025,66.37
5858,3519,2025-02-22,6773.36
5859,6512,12/21/2024,7154.68
5860, 9099 ,29-10-2025,3727.96
5861,5816,07-09-2025,2813.41
5862,5819,2025-03-06,6103.5
5863,6076,09/28/2025,7606.48
5864,8407,09/28/2025,7071.65
5865,2804,09/05/2025,8632.03
5866,1488,24-10-2025,982.03
5867,9348,2025-06-07,5699.03
5868,3312,08-11-2025,8991.04
5869,5763, 2025-06-13 ,8266.65
5870,2789,2025-01-01,7562.47
5871,6332,11/18/2025,9488.79
5872,8593,05/12/2025,7501.94
5873,4564,10-11-2025,4838.01
5874,1501, 08/24/2025 ,7542.38
5875, 2806 ,26-10-2025,5774.4
,2694,24-08-2025,1883.09
5877,2751,06/17/2025,8200.75
5878,3647,04/07/2025,627.82
5879,6842,10-04-2025,967.71
5880,5342,17-12-2024,9028.04
5881,5419,2025-07-09,510.08
5882,7739,05/27/2025,8571.35
5883,1544,07-07-2025,N/A
5884,7438,2025-06-26,7117.59
5885,6886,09/28/2025,1309.25
5886,6893,01/03/2025,8044.67
5887,5716, 11-12-2024 ,6314.91
5888,2853,11/18/2025,9444.37
5889, 8493 ,2025-03-29,4023.94
2566,6122,2025-01-20,726.69
5891,4605, 07/30/2025 ,2816.2
5892,1618,10/21/2025,8704.0
5893,2249,2025-11-01,7467.18
5894,7096,10-12-2024,6997.85
5895,6793,2025-09-04,N/A
5896,8740,2025-01-04,7815.52
5897, 5886 ,21-10-2025,5753.86
5898,7540,2025-02-21,4009.19
5899,1332,2024-12-27,7364.45
5900,1702,11/28/2024,5314.89
5901,7694,14-06-2025,5743.19
5902,, 07-03-2025 ,7879.68
5903,2139, 12-05-2025 ,8709.14
5904,6517,2025-08-26,315.83
5905,6519,2025-06-30,9332.74
5906,7454,06/02/2025,9339.11
5907,7227,23-05-2025,4393.08
5908,,08/20/2025,N/A
5909,9819,2025-11-03,1308.14
5910,4465,2025-04-16,4296.89
5911,8357, 04/26/2025 ,6175.15
5912,3200,12/05/2024,3580.14
5913,4535,2025-08-15,5116.52
5914,4906,08/06/2025,8032.06
5915,4397,2025-09-29,4444.52
5916,2952, 10/16/2025 ,328.44
5917,2551, 2025-09-06 ,5932.77
5918,8137,08-03-2025,1974.41
5919,2891,05/12/2025,7452.65
5920, 3701 ,2025-04-09,3433.8
5921,4886, 28-05-2025 ,4970.69
5922,2947,2025-08-12,7787.81
5923,6320,2025-07-27,2555.22
5924, 9550 ,16-11-2025,4138.69
5925,4641,14-10-2025,7770.87
5926,5532,22-09-2025,3061.0
5927,1254,06/29/2025,N/A
5928,8960,2025-03-05,643.02
5929,2866,15-07-2025,8014.91
5930,2342,07/27/2025,3205.77
5931, 7958 ,09/20/2025,7296.75
5932,5716,11/28/2024,9853.54
5933,2637,13-04-2025,1646.55
5934,7685, 07-02-2025 ,6275.57
5935,2324,2024-12-06,1716.27
5936,8497, 28-02-2025 ,7585.2
5937,7925,26-07-2025,758.39
,6898,01-03-2025,5513.58
5939,4257,06/13/2025,7575.92
5940,6590,04/11/2025,1947.47
5941,3539,05/03/2025,5746.97
5942,2517,02/17/2025,8293.66
5943,5009,29-08-2025,6674.7
5944,9605,2025-05-28,2561.26
5945,1765,2025-03-19,3579.7
5946,9737,25-12-2024,1374.07
5947,8773,04-04-2025,9276.72
5948,5289,02/06/2025,910.72
5949,5382,17-12-2024,8462.28
5950,2063,09-06-2025,8533.55
5951, 1653 , 22-11-2025 ,4563.19
5952, 5292 ,07/26/2025,1313.49
5953,3420,24-12-2024,9847.88
5954,6620,2025-10-13,6507.3
5955,8773,20-09-2025,8242.49
5956,6776,2025-10-28,1570.43
5957,,2025-03-31,1612.57
5958,6522,2025-09-03,3227.13
5959,3414,2025-02-05,5581.29
5960,1041,12/11/2024,7566.02
1888,4034,03/02/2025,1315.41
5962,9206, 2024-12-06 ,8498.18
5963,6411,2025-03-31,1348.62
5964,4256, 02/19/2025 ,3242.93
5965,2477,2025-07-10,949.93
5966,5347,18-12-2024,3285.63
5967,9776,2025-02-23,5991.57
5968,4819,26-07-2025,2881.56
5969,1373,05/18/2025,3431.55
5970,3309,19-12-2024,7687.44
5971,,04/16/2025,N/A
5972,2178,08/26/2025,2210.85
5973,8470,06/14/2025,3210.76
5974,9476, 01-10-2025 ,3248.74
5975,3726,14-11-2025,2301.94
5976,8250,2025-06-10,7190.44
5977,7351,02-06-2025,6541.88
5978,,23-06-2025,761.24
5979, 5035 ,05/12/2025,6557.42
5980,4806,2025-08-01,7327.22
5981,8546,05/10/2025,1317.87
5982,9839,2025-10-27,5398.47
5983,1726,2025-09-14,1020.52
5984,9513,2025-04-16,6937.9
5985,1997,2025-09-15,4375.33
5986,8430,14-12-2024,4001.57
5987,1523,2025-09-15,7490.87
5988,5813,19-12-2024,5427.45
5989,3313,08/27/2025,3711.59
5990,1928,31-01-2025,N/A
2826,2971,04/13/2025,6305.93
5992,6483,2025-02-02,4148.41
5993,8134,2025-02-25,1069.51
5994,7558,06/26/2025,1365.68
5995,6867,18-01-2025,3606.12
5996,2597,29-08-2025,5428.55
5997,1550,2025-11-11,742.4
860,6953,17-08-2025,2711.46
5999,7657,03/27/2025,6780.32
6000,9127,11-03-2025,8560.44
6001,8528,2025-03-24,1691.28
6002,6214,10/27/2025,9253.35
6003,7493,02-04-2025,297.84
6004,5409,07-02-2025,2998.31
6005,6226,2025-03-12,2110.89
6006,5341,01/10/2025,656.52
6007,9042,25-11-2025,4669.53
74,9213,17-11-2025,4038.45
6009,9561,01/21/2025,2453.62
6010,6223,2025-02-16,7040.5
6011,2616,07/07/2025,8264.48
6012,3376,05/19/2025,742.88
6013,3156,21-04-2025,3096.77
6014,7123,2025-01-15,1157.23
6015,4832,2025-10-01,9583.59
6016,9392,2025-11-26,4776.39
6017,8623,07-02-2025,8092.27
6018,1795,03/18/2025,6343.37
6019, 3287 ,2025-07-31,2713.46
6020, 9694 ,10/12/2025,907.68
6021,5422,10/06/2025,4518.31
6022,3228,04-01-2025,6449.55
6023, 3623 ,03/29/2025,3313.81
5031,9199,2025-09-23,856.48
6025,4724,07/30/2025,1988.94
6026,7574,01/17/2025,5499.78
6027,7915,2025-08-04,1520.01
6028,1482,22-12-2024,6229.74
6029,4763,08/08/2025,1943.56
6030,4570,08/24/2025,3318.82
,5252,06/13/2025,4636.69
6032, 9875 , 16-08-2025 ,1029.41
6033,6655, 07/15/2025 ,7854.6
6034,3569,2025-09-20,4886.85
6035,2585,31-01-2025,7410.31
6036,8678,2025-07-11,5346.45
6037, 4767 , 07/02/2025 ,4233.24
6038,7366,09-03-2025,7415.43
6039,1131,08-12-2024,6860.79
6040,7247,03/07/2025,9419.76
6041,7023,03-11-2025,5801.35
6042,3345,2024-12-31,3160.6
6043, 6953 ,12-07-2025,4872.61
6044,4005, 2025-03-03 ,3403.48
6045,4578,27-07-2025,1975.12
6046,2025,25-02-2025,8536.45
6047,8366,08-01-2025,2857.04
6048,2730,2025-05-31,8792.63
6049,4754,12/26/2024,1198.0
6050,7195,14-01-2025,553.6
6051,2377,05/05/2025,9542.71
6052,8332,04-07-2025,3521.74
6053,1222,12/29/2024,3941.18
6054,2060,08/25/2025,6921.5
6055,2197,2025-01-17,6655.62
6056,6896, 02-05-2025 ,369.46
6057,2783,03/03/2025,2213.48
6058,7071, 30-05-2025 ,5979.22
6059,6655,20-06-2025,2601.66
801,4642,06/12/2025,523.94
6061,7550,12/15/2024,3186.43
6062,7649,04/26/2025,5227.31
6063,1899,23-05-2025,5513.14
6064,3452,15-02-2025,9645.46
6065,8030,2025-02-25,6210.57
6066, 9890 ,22-07-2025,9332.49
6067,5925,27-02-2025,1570.88
6068,6203,06/15/2025,1948.12
6069,4436,11/19/2025,6340.14
6070,9103,08-08-2025,9754.19
6071,,29-07-2025,8118.81
1482,2925,06/16/2025,258.69
6073,2358,06/06/2025,4160.58
6074,9373,05-05-2025,4192.39
6075,5419,08-09-2025,3026.79
6076,9137, 28-11-2025 ,1383.92
6077,7467,08-01-2025,829.99
6078,4111,05/29/2025,7800.3
6079,9723,05/18/2025,5185.24
6080,2565, 11/29/2024 ,6130.66
6081,1765,01/21/2025,4321.08
6082,9175, 02-01-2025 ,2532.9
6083,1691,01/15/2025,573.51
6084,7135,10/04/2025,N/A
6085,4360,03/14/2025,3770.73
6086,9210, 12-11-2025 ,2160.81
6087,8962,06/16/2025,1303.65
6088,3572,10-06-2025,911.09
6089,9764,28-06-2025,3365.66
6090,9375,05/27/2025,8807.27
6091,6612,11/15/2025,6138.64
6092,1813,21-09-2025,3612.91
6093,4621, 2025-05-15 ,3912.97
4669,5909,01/22/2025,6940.45
6095,6939,01/27/2025,N/A
6096,9316,14-10-2025,3162.55
6097,5931,08/04/2025,8705.8
6098,3179,2025-11-04,5422.41
6099, 3303 ,2024-12-29,8708.32
6100,7068,15-11-2025,6201.31
2805,4254,02/05/2025,7311.51
6102,5606,29-08-2025,301.88
6103,2609,2024-12-28,3393.83
6104,1908,2025-07-11,6804.79
6105,5042,05-11-2025,164.66
2719,1110,03/03/2025,5119.19
6107,8997,10-07-2025,7901.29
6108,4069,2025-02-08,527.42
6109,5804,05-06-2025,9105.03
6110,2471,2025-08-03,2321.43
6111,9473,08-06-2025,1778.7
6112,9527,08/08/2025,3673.23
,6660,2025-11-05,5543.75
6114,3620,11/30/2024,2090.68
6115,9570, 17-03-2025 ,6756.47
6116,5386,07/17/2025,6142.75
6117,, 06/04/2025 ,4658.07
6118,6808, 11/20/2025 ,854.2
6119,3369,08/20/2025,2715.89
6120,3186,14-01-2025,5189.26
6121, 7473 , 2025-07-27 ,5205.92
6122,7577,06-07-2025,3571.79
6123,8939,04/26/2025,1079.91
6124,9986,2025-11-18,7930.33
6125,6731,30-12-2024,8416.91
6126,4814,2025-05-04,426.42
6127,8097, 28-04-2025 ,7754.52
,8793,2025-07-12,7328.52
6129,4593,01/31/2025,2938.56
6130,9052,03/09/2025,4330.21
6131,3248,12/07/2024,9247.47
6132,9623,25-03-2025,367.92
6133,2395,2025-09-18,1755.66
6134,2714,06/14/2025,8390.15
6135,9889,2025-04-21,1279.91
6136,,10-05-2025,1568.81
6137,4271,2025-03-02,2361.44
6138,5593,03-02-2025,5398.91
6139,5658,2024-12-02,4443.45
6140,9442,17-11-2025,902.7
6141,,12/09/2024,2169.27
6142,8766,02-10-2025,3720.49
6143,2550,02/06/2025,7694.75
6144,4235,13-03-2025,8190.67
6145,5347,04/16/2025,6571.09
6146,5227,12/03/2024,4505.65
6147,3904,05/20/2025,4739.53
6148,3907,2025-02-27,3210.03
6149,8596,29-03-2025,706.31
6150,3693, 11/13/2025 ,2283.18
6151,9773,08-10-2025,8655.81
6152,5280,14-08-2025,7982.79
6153,8408,05/07/2025,7701.02
6154,,09-07-2025,322.4
6155, 6200 , 15-03-2025 ,2488.56
6156,8799,12-05-2025,9922.49
6157,3260,11/22/2025,7213.18
6158,3503,10/31/2025,8390.81
6159,,2025-04-25,6213.53
6160,2306,04/26/2025,9433.72
6161,4172,05/08/2025,1639.44
6162,1890,07/19/2025,6703.7
6163,2991,14-12-2024,1361.79
6164,3428,07-11-2025,788.89
6165,6593,2025-07-23,8901.44
6166,6625,05/14/2025,8396.73
6167,7561,2025-09-30,9209.44
6168,4219,01/09/2025,9449.83
6169,7911, 2025-04-24 ,6487.1
6170,2350,03/01/2025,7914.53
6171,1710, 28-08-2025 ,4845.55
6172,5167,04-12-2024,9306.84
6173,4393,21-04-2025,7666.5
6174,7411,27-10-2025,379.4
6175,6457,31-12-2024,8291.63
6176,6971,2025-10-12,2196.36
6177,8187,12-12-2024,5129.43
,1645, 11/07/2025 ,7422.79
6179, 5531 ,28-10-2025,3516.89
6180,3290,11-09-2025,1731.33
6181,8494,03-07-2025,7340.14
6182,7009,12/07/2024,8545.54
6183,9192,12-02-2025,4683.04
6184,2998,08/03/2025,4812.46
6185,7222,03/30/2025,3422.66
6186,6738,2025-03-16,5631.88
6187,7660,03/11/2025,9112.24
6188,6483, 02/17/2025 ,6379.8
6189,4243,09-12-2024,8797.48
6190,5304,03/28/2025,858.81
6191,9351,02-11-2025,6565.16
6192,, 04/26/2025 ,4893.06
6193,3060, 25-05-2025 ,4736.62
6194,7169, 08/18/2025 ,8559.79
6195,2729,2025-09-08,9949.07
6196,9012,2025-11-17,6796.23
6197,6793,2024-12-10,5098.68
6198,8562,08/10/2025,4440.19
6199,9697,2025-07-30,N/A
6200,4497,11-05-2025,9572.96
6201,1714, 2025-05-19 ,N/A
6202,4215,2025-08-30,4240.93
6203,2384, 09/01/2025 ,6193.8
6204,1512,04/06/2025,5240.59
6205,1462,06/11/2025,6188.08
6206,2607,20-07-2025,2876.0
6207, 5315 ,28-06-2025,4677.83
6208,7679,2025-05-15,5255.63
6209,,29-09-2025,3997.77
6210,3620,02/10/2025,6237.43
6211, 1311 ,24-08-2025,7947.87
6212,1992,10/25/2025,5668.38
6213,4424,13-05-2025,N/A
6214,2018,04/25/2025,6426.7
6215,,08/19/2025,8513.01
6216,8359, 12-07-2025 ,5108.65
6217,8135,11/26/2025,5502.8
6218,5960,2025-11-16,5815.05
6219,9995, 2025-01-05 ,1996.11
6220,6120,02/09/2025,1953.32
6221,7436,09/11/2025,N/A
,2843,2025-05-22,5868.88
6223,7367,2025-09-14,652.81
6224,1564,06-04-2025,1848.35
6225,2921,02-02-2025,660.52
6226,3988,09-11-2025,4314.15
6227,1704, 08/05/2025 ,5654.21
6228,9897,29-04-2025,N/A
472,3677,08/04/2025,6004.24
6230,2670,04/24/2025,293.68
2267, 3884 ,12/27/2024,2511.91
6232,8496,2025-03-11,2528.28
6233,7706,15-12-2024,7834.4
6234,1571,03/20/2025,1869.8
6235,7866,09/20/2025,5238.69
6236,2825,08/27/2025,6004.53
6237,9652,04/15/2025,3730.25
6238,1475, 12-06-2025 ,5623.88
6239,8408,2025-01-08,9345.11
6240,8741,2025-05-06,2507.9
6241,4196,10/06/2025,8575.48
6242,6143,2025-11-07,5078.23
6243,5382,11-12-2024,4149.81
6244,5446,04/03/2025,6058.49
6245,4859,27-10-2025,5640.82
6246,3267,06/03/2025,879.24
4410,9894,2025-09-12,988.52
6248,3246,2025-10-05,1671.55
6249,7475,05/25/2025,7110.04
6250,6250,2025-01-28,2895.74
6251,4213,10/26/2025,N/A
6252, 4819 , 02/12/2025 ,2249.35
6253,5610,2025-10-08,58.26
6254,1135, 05/17/2025 ,6811.0
6255,5792,12/03/2024,7735.07
6256,3951,2025-05-22,5483.23
6257,3486,2025-03-22,5810.28
4824,2095,2025-09-05,5119.6
6259,3365,05-02-2025,1120.56
6260,5603,05-11-2025,1686.81
6261, 4030 ,03/07/2025,2104.22
6262,1325,22-12-2024,6837.19
6263,9090,03/07/2025,9568.52
6264,6030,12/07/2024,1484.41
6265,4597,24-07-2025,7806.55
6266,8060,2024-11-28,997.03
6267,7768,03/05/2025,6974.35
6268,1110,2024-12-25,1439.55
6269,7347,12/25/2024,9615.08
6270,6979,24-10-2025,8438.37
,4173,2024-12-03,1031.08
6272,9874, 2025-10-07 ,8122.13
6273,4234,2025-01-11,5493.83
6274,3902,10/28/2025,5852.42
6275,7583,09/23/2025,8923.67
6276,1324,2025-09-12,6123.33
,1224,19-12-2024,2550.0
6278,2512,2025-01-06,9975.1
6279,4017,12/02/2024,4013.12
6280, 3465 ,15-03-2025,5165.9
6281,5860, 08/06/2025 ,4786.13
6282,3455,04/10/2025,8608.17
6283, 5849 ,05-12-2024,2965.31
6284,8587,2025-09-12,5351.95
6285,2423, 13-06-2025 ,6112.36
6286, 6142 ,21-07-2025,1367.98
6287,9123,14-12-2024,2869.04
6288,9622, 01/09/2025 ,1034.72
6289,2590,2025-01-23,5640.07
6290,6414,04/17/2025,1079.84
6291,5829,12/21/2024,6081.12
6292,1790,02-11-2025,5223.89
6293,4051,04/27/2025,8904.19
6294, 2658 ,11/21/2025,3609.54
6295,7818, 27-09-2025 ,N/A
6296,4754,02-03-2025,4692.49
6297,8597,04-10-2025,9269.14
6298, 1282 , 07/27/2025 ,5348.56
6299,9219,29-10-2025,7075.07
6300,4168,01/30/2025,1306.02
6301,1682,11/18/2025,3065.52
6302,3485,09/16/2025,6118.72
6303,9535,02/12/2025,4994.07
6304,4824, 11/27/2025 ,3733.06
6305,6260,02/27/2025,9770.28
6306,4862,13-07-2025,3202.57
6307,9853,03-02-2025,8964.28
6308,8049,2025-02-13,1440.7
6309,7839,07/16/2025,8850.91
6310,5496, 12/28/2024 ,2181.81
6311,9295,04-12-2024,2248.62
6312,4892,2025-07-06,3107.76
6313,9883,11/05/2025,4015.95
6314,2710,08/31/2025,4142.84
6315,9658,09/09/2025,9887.33
6316,7175,2025-10-22,982.24
6317,8294, 02-12-2024 ,9418.88
6318,8045, 31-05-2025 ,595.98
6319, 1687 ,2025-11-19,8032.71
6320,5261,13-07-2025,3120.53
6321,9796,27-11-2025,2729.64
6322,4070,02/01/2025,1815.62
6323,3068,08-05-2025,1933.95
6324,7292,29-06-2025,606.97
6325,9273,2025-03-06,1174.27
6326,4774,07/15/2025,4357.02
6327,5239, 07/06/2025 ,1389.05
6328, 6750 ,04/14/2025,6173.64
6329,4913,23-11-2025,4353.82
6330,9956,09/23/2025,9256.11
6331,7007,04-10-2025,8323.07
6332,3058, 08/14/2025 ,2728.84
6333,3671, 07/28/2025 ,2380.41
6334, 2592 ,01/12/2025,6183.25
6335,6962,01-11-2025,4624.14
6336,2793,06/23/2025,8946.37
6337,7552,01/22/2025,5339.15
6338,6317, 06/24/2025 ,N/A
6339,2874,20-05-2025,529.83
6340,4234,02/08/2025,2083.0
6341, 5881 ,09/11/2025,9170.53
6342,5889,2025-09-01,5152.03
6343,1648,03/31/2025,7901.15
6344,,08/04/2025,5380.62
6345,3662,2025-03-10,4231.56
4569,3980,09/13/2025,9248.83
6347,3108,28-11-2025,5817.55
6348,9092,15-01-2025,4191.25
6349,2591,11/02/2025,4108.57
6350,2165,02/09/2025,N/A
6351,6418,2025-10-30,5220.24
6352,2095,03/25/2025,2910.79
6353,9157,2025-06-20,8556.93
6354,5651,2025-08-16,2725.9
6355, 4331 ,2025-11-01,7111.43
6356,5900,23-08-2025,3856.62
6357,8543,25-11-2025,6705.08
6358,6797,10-09-2025,8715.17
6359,8217,05/10/2025,4282.16
6360,6732,05/17/2025,6052.74
6361,7794,08/16/2025,5603.96
6362,7034,12/24/2024,1125.67
6363,2561,05/12/2025,6787.7
6364,9212,2025-08-27,7130.83
6365,6309,18-03-2025,749.15
1905,6869,20-05-2025,798.44
6367,7008,21-01-2025,7438.05
6368,6723,03/04/2025,8873.65
6369,9954,2025-01-07,7986.63
6370,6681,17-07-2025,3971.9
6371, 8021 , 07/24/2025 ,6485.49
6372,7442,01-03-2025,9098.66
6373,6202,11/06/2025,1171.13
6374,1836,06/04/2025,N/A
6375,6360,03/09/2025,6282.52
6376,3484,05/14/2025,1813.76
6377, 9476 ,17-08-2025,9392.38
6378,2511,11/04/2025,9942.64
6379,6830,14-05-2025,4897.21
6380,5276,12/28/2024,2932.26
6381,8334,27-04-2025,4438.82
6382,8801,17-07-2025,3673.14
,4450,2025-09-02,2311.47
, 3143 ,12/15/2024,617.37
6385,1938,27-09-2025,6562.33
5352,4795,22-09-2025,2613.05
6387,2468,03-12-2024,3806.59
6388,4905,20-09-2025,3978.31
6389,2478,27-01-2025,4188.86
6390,7734,29-04-2025,3846.78
6391,6852,03/07/2025,1419.26
6392,7045,02/27/2025,7174.58
916,3141,2025-10-30,723.49
6394,4785,02/20/2025,3671.82
6395,3761,2025-03-18,6450.8
6396,1040,08/23/2025,3715.89
6397,4700, 27-08-2025 ,2419.33
6398, 6865 ,02/17/2025,4774.61
6399,7008,09/22/2025,3472.58
6400, 8402 ,2025-04-29,6066.61
6401,5105,04/15/2025,8506.11
6402,1083,01/29/2025,6525.35
6403,4943, 03/22/2025 ,2714.43
6404,6899,03/23/2025,9995.18
6405,8175,21-08-2025,7108.65
6406,4756,23-11-2025,4313.26
6407,5878,05/28/2025,5649.36
6408,3422,03/13/2025,9742.19
6409,5796,2025-06-14,6472.49
6410,8452,18-11-2025,2904.21
6411,4645,09-06-2025,4846.48
6412,7148,03/06/2025,5777.49
6413,6444,2025-02-05,8725.02
2944,5516,21-12-2024,2897.75
6415,6001,07/21/2025,4865.25
6416,6618, 2025-05-21 ,3668.95
6417,9709, 05/22/2025 ,8290.15
